series,t_seconds,value
cache hit ratio,13441.084,0.992295
cache hit ratio,13445.012,0.992330
cache hit ratio,13451.476,0.992324
cache hit ratio,13463.467,0.992324
cache hit ratio,13470.008,0.992336
cache hit ratio,13477.522,0.992330
cache hit ratio,13487.363,0.992342
cache hit ratio,13494.687,0.992348
cache hit ratio,13498.440,0.992331
cache hit ratio,13508.414,0.992307
cache hit ratio,13518.340,0.992313
cache hit ratio,13525.511,0.992318
cache hit ratio,13530.119,0.992330
cache hit ratio,13542.818,0.992342
cache hit ratio,13553.556,0.992342
cache hit ratio,13563.849,0.992375
cache hit ratio,13581.752,0.992381
cache hit ratio,13589.409,0.992397
cache hit ratio,13593.093,0.992365
cache hit ratio,13602.937,0.992358
cache hit ratio,13608.191,0.992375
cache hit ratio,13617.628,0.992382
cache hit ratio,13643.513,0.992373
cache hit ratio,13650.144,0.992334
cache hit ratio,13661.668,0.992350
cache hit ratio,13671.173,0.992314
cache hit ratio,13680.789,0.992286
cache hit ratio,13687.763,0.992287
cache hit ratio,13695.396,0.992282
cache hit ratio,13708.128,0.992268
cache hit ratio,13715.152,0.992295
cache hit ratio,13719.149,0.992330
cache hit ratio,13726.419,0.992324
cache hit ratio,13735.475,0.992324
cache hit ratio,13741.267,0.992336
cache hit ratio,13748.827,0.992330
cache hit ratio,13757.628,0.992342
cache hit ratio,13764.637,0.992347
cache hit ratio,13768.821,0.992331
cache hit ratio,13778.504,0.992337
cache hit ratio,13785.538,0.992311
cache hit ratio,13794.329,0.992311
cache hit ratio,13798.612,0.992331
cache hit ratio,13806.919,0.992331
cache hit ratio,13818.785,0.992342
cache hit ratio,13827.210,0.992354
cache hit ratio,13841.551,0.992375
cache hit ratio,13849.388,0.992382
cache hit ratio,13853.399,0.992365
cache hit ratio,13860.474,0.992355
cache hit ratio,13864.070,0.992371
cache hit ratio,13869.522,0.992377
cache hit ratio,13882.828,0.992389
cache hit ratio,13887.412,0.992348
cache hit ratio,13897.361,0.992347
cache hit ratio,13905.273,0.992331
cache hit ratio,13917.433,0.992324
cache hit ratio,13923.584,0.992324
cache hit ratio,13934.907,0.992282
cache hit ratio,13945.660,0.992268
cache hit ratio,13955.371,0.992295
cache hit ratio,13958.659,0.992328
cache hit ratio,13966.192,0.992335
cache hit ratio,13976.947,0.992324
cache hit ratio,13986.562,0.992342
cache hit ratio,13994.234,0.992330
cache hit ratio,14002.491,0.992342
cache hit ratio,14008.362,0.992348
cache hit ratio,14011.436,0.992331
cache hit ratio,14020.205,0.992307
cache hit ratio,14028.440,0.992313
cache hit ratio,14036.385,0.992311
cache hit ratio,14040.580,0.992331
cache hit ratio,14051.274,0.992331
cache hit ratio,14067.515,0.992342
cache hit ratio,14078.805,0.992375
cache hit ratio,14089.538,0.992381
cache hit ratio,14099.066,0.992397
cache hit ratio,14103.355,0.992365
cache hit ratio,14112.131,0.992358
cache hit ratio,14116.359,0.992375
cache hit ratio,14123.423,0.992377
cache hit ratio,14134.308,0.992389
cache hit ratio,14139.100,0.992348
cache hit ratio,14157.712,0.992342
cache hit ratio,14165.581,0.992335
cache hit ratio,14174.494,0.992328
cache hit ratio,14180.888,0.992302
cache hit ratio,14189.969,0.992282
cache hit ratio,14200.306,0.992287
cache hit ratio,14212.105,0.992295
cache hit ratio,14215.484,0.992330
cache hit ratio,14222.728,0.992324
cache hit ratio,14231.125,0.992324
cache hit ratio,14237.078,0.992336
cache hit ratio,14245.882,0.992330
cache hit ratio,14253.407,0.992342
cache hit ratio,14260.545,0.992348
cache hit ratio,14263.750,0.992331
cache hit ratio,14274.263,0.992337
cache hit ratio,14286.712,0.992313
cache hit ratio,14294.080,0.992318
cache hit ratio,14298.090,0.992330
cache hit ratio,14305.580,0.992331
cache hit ratio,14313.971,0.992342
cache hit ratio,14323.933,0.992375
cache hit ratio,14337.297,0.992375
cache hit ratio,14348.052,0.992382
cache hit ratio,14353.431,0.992365
cache hit ratio,14365.385,0.992355
cache hit ratio,14370.849,0.992375
cache hit ratio,14379.640,0.992382
cache hit ratio,14396.288,0.992375
cache hit ratio,14403.696,0.992342
cache hit ratio,14417.989,0.992350
cache hit ratio,14426.178,0.992342
cache hit ratio,14438.308,0.992303
cache hit ratio,14446.701,0.992287
cache hit ratio,14457.335,0.992256
cache hit ratio,14468.857,0.992287
cache hit ratio,14480.086,0.992287
cache hit ratio,14484.720,0.992328
cache hit ratio,14495.081,0.992335
cache hit ratio,14505.683,0.992335
cache hit ratio,14515.555,0.992342
cache hit ratio,14524.893,0.992342
cache hit ratio,14535.320,0.992342
cache hit ratio,14542.060,0.992349
cache hit ratio,14546.969,0.992295
cache hit ratio,14560.033,0.992308
cache hit ratio,14569.849,0.992322
cache hit ratio,14578.083,0.992315
cache hit ratio,14582.052,0.992330
cache hit ratio,14590.298,0.992342
cache hit ratio,14603.960,0.992335
cache hit ratio,14613.010,0.992375
cache hit ratio,14626.012,0.992375
cache hit ratio,14631.737,0.992382
cache hit ratio,14635.633,0.992365
cache hit ratio,14644.000,0.992355
cache hit ratio,14648.498,0.992371
cache hit ratio,14658.265,0.992377
cache hit ratio,14669.074,0.992389
cache hit ratio,14673.141,0.992348
cache hit ratio,14686.255,0.992342
cache hit ratio,14699.397,0.992335
cache hit ratio,14709.933,0.992303
cache hit ratio,14716.144,0.992302
cache hit ratio,14725.089,0.992282
cache hit ratio,14734.178,0.992287
cache hit ratio,14741.832,0.992295
cache hit ratio,14744.789,0.992330
cache hit ratio,14758.407,0.992324
cache hit ratio,14767.642,0.992324
cache hit ratio,14774.353,0.992336
cache hit ratio,14784.366,0.992330
cache hit ratio,14793.233,0.992342
cache hit ratio,14803.407,0.992349
cache hit ratio,14807.396,0.992295
cache hit ratio,14817.166,0.992307
cache hit ratio,14826.152,0.992313
cache hit ratio,14835.556,0.992315
cache hit ratio,14841.995,0.992330
cache hit ratio,14852.069,0.992342
cache hit ratio,14861.940,0.992342
cache hit ratio,14870.838,0.992375
cache hit ratio,14881.584,0.992375
cache hit ratio,14890.595,0.992382
cache hit ratio,14895.752,0.992375
cache hit ratio,14903.102,0.992355
cache hit ratio,14906.879,0.992371
cache hit ratio,14915.134,0.992377
cache hit ratio,14925.972,0.992389
cache hit ratio,14930.340,0.992363
cache hit ratio,14940.730,0.992347
cache hit ratio,14948.643,0.992331
cache hit ratio,14955.568,0.992316
cache hit ratio,14960.171,0.992321
cache hit ratio,14971.523,0.992295
cache hit ratio,14983.384,0.992289
cache hit ratio,14993.354,0.992295
cache hit ratio,14996.335,0.992330
cache hit ratio,15004.836,0.992324
cache hit ratio,15015.096,0.992324
cache hit ratio,15022.809,0.992342
cache hit ratio,15032.979,0.992342
cache hit ratio,15038.987,0.992342
cache hit ratio,15046.324,0.992348
cache hit ratio,15049.368,0.992331
cache hit ratio,15060.659,0.992307
cache hit ratio,15067.642,0.992313
cache hit ratio,15074.138,0.992311
cache hit ratio,15077.695,0.992331
cache hit ratio,15084.868,0.992331
cache hit ratio,15093.563,0.992342
cache hit ratio,15101.451,0.992358
cache hit ratio,15111.949,0.992377
cache hit ratio,15122.649,0.992377
cache hit ratio,15127.358,0.992363
cache hit ratio,15136.977,0.992365
cache hit ratio,15140.911,0.992371
cache hit ratio,15146.676,0.992377
cache hit ratio,15166.435,0.992375
cache hit ratio,15170.973,0.992348
cache hit ratio,15184.090,0.992335
cache hit ratio,15196.103,0.992335
cache hit ratio,15205.913,0.992303
cache hit ratio,15215.065,0.992287
cache hit ratio,15225.397,0.992282
cache hit ratio,15233.904,0.992287
cache hit ratio,15242.354,0.992295
cache hit ratio,15245.762,0.992328
cache hit ratio,15254.670,0.992324
cache hit ratio,15264.113,0.992324
cache hit ratio,15271.975,0.992336
cache hit ratio,15286.220,0.992342
cache hit ratio,15295.091,0.992342
cache hit ratio,15302.253,0.992348
cache hit ratio,15306.145,0.992295
cache hit ratio,15314.974,0.992308
cache hit ratio,15320.220,0.992313
cache hit ratio,15328.609,0.992318
cache hit ratio,15332.432,0.992330
cache hit ratio,15339.634,0.992331
cache hit ratio,15349.852,0.992342
cache hit ratio,15359.018,0.992358
cache hit ratio,15369.905,0.992377
cache hit ratio,15376.543,0.992377
cache hit ratio,15381.192,0.992365
cache hit ratio,15387.975,0.992358
cache hit ratio,15391.889,0.992378
cache hit ratio,15400.696,0.992377
cache hit ratio,15410.928,0.992389
cache hit ratio,15415.882,0.992363
cache hit ratio,15429.112,0.992347
cache hit ratio,15438.942,0.992324
cache hit ratio,15448.320,0.992328
cache hit ratio,15454.971,0.992302
cache hit ratio,15462.705,0.992282
cache hit ratio,15472.607,0.992268
cache hit ratio,15481.905,0.992295
cache hit ratio,15486.463,0.992330
cache hit ratio,15495.389,0.992324
cache hit ratio,15506.120,0.992324
cache hit ratio,15515.392,0.992342
cache hit ratio,15523.243,0.992342
cache hit ratio,15529.241,0.992342
cache hit ratio,15535.629,0.992348
cache hit ratio,15540.011,0.992331
cache hit ratio,15549.738,0.992307
cache hit ratio,15554.879,0.992311
cache hit ratio,15562.703,0.992311
cache hit ratio,15567.732,0.992331
cache hit ratio,15574.848,0.992332
cache hit ratio,15588.877,0.992342
cache hit ratio,15598.117,0.992354
cache hit ratio,15609.249,0.992377
cache hit ratio,15618.261,0.992382
cache hit ratio,15623.140,0.992375
cache hit ratio,15631.198,0.992355
cache hit ratio,15635.170,0.992375
cache hit ratio,15643.061,0.992377
cache hit ratio,15655.316,0.992389
cache hit ratio,15660.705,0.992348
cache hit ratio,15673.251,0.992342
cache hit ratio,15683.903,0.992335
cache hit ratio,15694.137,0.992328
cache hit ratio,15699.669,0.992302
cache hit ratio,15709.338,0.992282
cache hit ratio,15718.401,0.992268
cache hit ratio,15730.777,0.992295
cache hit ratio,15734.708,0.992328
cache hit ratio,15741.988,0.992324
cache hit ratio,15752.420,0.992324
cache hit ratio,15758.845,0.992336
cache hit ratio,15767.061,0.992330
cache hit ratio,15773.905,0.992342
cache hit ratio,15781.697,0.992348
cache hit ratio,15785.178,0.992331
cache hit ratio,15794.601,0.992337
cache hit ratio,15805.491,0.992313
cache hit ratio,15814.936,0.992318
cache hit ratio,15818.945,0.992330
cache hit ratio,15825.288,0.992331
cache hit ratio,15836.584,0.992342
cache hit ratio,15845.795,0.992375
cache hit ratio,15854.013,0.992377
cache hit ratio,15861.405,0.992377
cache hit ratio,15865.027,0.992363
cache hit ratio,15872.018,0.992358
cache hit ratio,15875.701,0.992378
cache hit ratio,15882.574,0.992373
cache hit ratio,15894.733,0.992384
cache hit ratio,15899.254,0.992363
cache hit ratio,15914.104,0.992342
cache hit ratio,15926.067,0.992335
cache hit ratio,15937.189,0.992303
cache hit ratio,15942.897,0.992287
cache hit ratio,15949.571,0.992282
cache hit ratio,15959.403,0.992287
cache hit ratio,15967.790,0.992295
cache hit ratio,15973.227,0.992330
cache hit ratio,15980.367,0.992324
cache hit ratio,15989.010,0.992324
cache hit ratio,15995.239,0.992326
cache hit ratio,16003.496,0.992330
cache hit ratio,16009.618,0.992342
cache hit ratio,16015.580,0.992347
cache hit ratio,16019.951,0.992331
cache hit ratio,16028.324,0.992337
cache hit ratio,16035.976,0.992311
cache hit ratio,16047.492,0.992311
cache hit ratio,16051.712,0.992331
cache hit ratio,16061.652,0.992331
cache hit ratio,16074.820,0.992342
cache hit ratio,16084.028,0.992375
cache hit ratio,16096.269,0.992381
cache hit ratio,16104.322,0.992382
cache hit ratio,16108.522,0.992375
cache hit ratio,16115.899,0.992355
cache hit ratio,16120.028,0.992371
cache hit ratio,16128.779,0.992377
cache hit ratio,16139.875,0.992389
cache hit ratio,16144.759,0.992348
cache hit ratio,16154.106,0.992347
cache hit ratio,16161.502,0.992331
cache hit ratio,16172.349,0.992324
cache hit ratio,16178.354,0.992324
cache hit ratio,16186.760,0.992295
cache hit ratio,16197.486,0.992289
cache hit ratio,16208.531,0.992295
cache hit ratio,16212.668,0.992330
cache hit ratio,16226.386,0.992335
cache hit ratio,16236.325,0.992335
cache hit ratio,16243.626,0.992342
cache hit ratio,16254.887,0.992342
cache hit ratio,16262.294,0.992342
cache hit ratio,16269.534,0.992349
cache hit ratio,16272.973,0.992295
cache hit ratio,16281.891,0.992307
cache hit ratio,16287.159,0.992313
cache hit ratio,16295.273,0.992311
cache hit ratio,16299.724,0.992331
cache hit ratio,16308.284,0.992331
cache hit ratio,16318.267,0.992342
cache hit ratio,16328.044,0.992358
cache hit ratio,16338.867,0.992377
cache hit ratio,16346.473,0.992377
cache hit ratio,16351.747,0.992365
cache hit ratio,16361.332,0.992355
cache hit ratio,16365.301,0.992371
cache hit ratio,16373.883,0.992377
cache hit ratio,16820.833,0.992436
cache hit ratio,16825.876,0.992295
cache hit ratio,16835.632,0.992311
cache hit ratio,16842.166,0.992295
cache hit ratio,16850.662,0.992286
cache hit ratio,16857.648,0.992287
cache hit ratio,16866.857,0.992282
cache hit ratio,16876.583,0.992289
cache hit ratio,16886.494,0.992295
cache hit ratio,16892.871,0.992330
cache hit ratio,16902.648,0.992335
cache hit ratio,16910.797,0.992335
cache hit ratio,16918.532,0.992342
cache hit ratio,16926.955,0.992342
cache hit ratio,16940.274,0.992342
cache hit ratio,16946.256,0.992348
cache hit ratio,16952.221,0.992330
cache hit ratio,16961.886,0.992307
cache hit ratio,16967.359,0.992313
cache hit ratio,16977.221,0.992318
cache hit ratio,16982.228,0.992330
cache hit ratio,16995.241,0.992342
cache hit ratio,17004.810,0.992342
cache hit ratio,17021.602,0.992375
cache hit ratio,17035.594,0.992381
cache hit ratio,17044.373,0.992389
cache hit ratio,17048.050,0.992365
cache hit ratio,17055.400,0.992358
cache hit ratio,17059.152,0.992375
cache hit ratio,17065.292,0.992382
cache hit ratio,17077.541,0.992389
cache hit ratio,17082.183,0.992348
cache hit ratio,17094.690,0.992347
cache hit ratio,17105.222,0.992324
cache hit ratio,17114.845,0.992324
cache hit ratio,17121.129,0.992302
cache hit ratio,17128.938,0.992282
cache hit ratio,17140.472,0.992268
cache hit ratio,17149.561,0.992295
cache hit ratio,17152.498,0.992330
cache hit ratio,17167.889,0.992335
cache hit ratio,17179.305,0.992335
cache hit ratio,17187.454,0.992342
cache hit ratio,17196.432,0.992342
cache hit ratio,17209.519,0.992342
cache hit ratio,17217.552,0.992311
cache hit ratio,17220.546,0.992295
cache hit ratio,17230.640,0.992308
cache hit ratio,17236.744,0.992313
cache hit ratio,17245.914,0.992318
cache hit ratio,17250.518,0.992330
cache hit ratio,17260.033,0.992342
cache hit ratio,17272.444,0.992342
cache hit ratio,17282.275,0.992375
cache hit ratio,17294.947,0.992375
cache hit ratio,17303.160,0.992382
cache hit ratio,17307.099,0.992375
cache hit ratio,17318.023,0.992355
cache hit ratio,17321.755,0.992375
cache hit ratio,17330.087,0.992377
cache hit ratio,17345.327,0.992375
cache hit ratio,17350.733,0.992348
cache hit ratio,17360.813,0.992342
cache hit ratio,17376.273,0.992335
cache hit ratio,17384.979,0.992303
cache hit ratio,17396.843,0.992287
cache hit ratio,17408.020,0.992256
cache hit ratio,17420.983,0.992276
cache hit ratio,17432.068,0.992287
cache hit ratio,17436.007,0.992328
cache hit ratio,17443.755,0.992335
cache hit ratio,17454.918,0.992335
cache hit ratio,17461.970,0.992342
cache hit ratio,17472.985,0.992342
cache hit ratio,17480.603,0.992342
cache hit ratio,17487.433,0.992348
cache hit ratio,17490.731,0.992331
cache hit ratio,17501.071,0.992307
cache hit ratio,17508.549,0.992313
cache hit ratio,17518.352,0.992318
cache hit ratio,17522.250,0.992330
cache hit ratio,17530.467,0.992331
cache hit ratio,17540.617,0.992342
cache hit ratio,17550.587,0.992354
cache hit ratio,17566.327,0.992375
cache hit ratio,17576.366,0.992382
cache hit ratio,17580.768,0.992375
cache hit ratio,17587.848,0.992355
cache hit ratio,17593.972,0.992375
cache hit ratio,17602.892,0.992382
cache hit ratio,17622.524,0.992375
cache hit ratio,17627.704,0.992342
cache hit ratio,17638.260,0.992335
cache hit ratio,17644.289,0.992335
cache hit ratio,17652.552,0.992328
cache hit ratio,17659.517,0.992302
cache hit ratio,17667.596,0.992282
cache hit ratio,17675.950,0.992289
cache hit ratio,17687.221,0.992277
cache hit ratio,17692.282,0.992330
cache hit ratio,17700.679,0.992324
cache hit ratio,17710.923,0.992324
cache hit ratio,17717.891,0.992336
cache hit ratio,17727.059,0.992330
cache hit ratio,17734.871,0.992342
cache hit ratio,17745.225,0.992348
cache hit ratio,17749.062,0.992330
cache hit ratio,17756.247,0.992307
cache hit ratio,17764.270,0.992313
cache hit ratio,17771.964,0.992318
cache hit ratio,17778.811,0.992330
cache hit ratio,17784.809,0.992331
cache hit ratio,17793.300,0.992342
cache hit ratio,17805.812,0.992354
cache hit ratio,17819.464,0.992375
cache hit ratio,17828.736,0.992382
cache hit ratio,17832.425,0.992375
cache hit ratio,17841.505,0.992355
cache hit ratio,17846.901,0.992375
cache hit ratio,17854.446,0.992382
cache hit ratio,17864.463,0.992389
cache hit ratio,17872.784,0.992348
cache hit ratio,17883.488,0.992342
cache hit ratio,17892.220,0.992324
cache hit ratio,17902.180,0.992328
cache hit ratio,17909.779,0.992302
cache hit ratio,17918.788,0.992282
cache hit ratio,17926.524,0.992268
cache hit ratio,17932.805,0.992295
cache hit ratio,17937.019,0.992330
cache hit ratio,17947.531,0.992324
cache hit ratio,17958.525,0.992324
cache hit ratio,17965.502,0.992336
cache hit ratio,17972.097,0.992330
cache hit ratio,17982.897,0.992342
cache hit ratio,17988.020,0.992348
cache hit ratio,17991.127,0.992331
cache hit ratio,18007.086,0.992307
cache hit ratio,18017.835,0.992313
cache hit ratio,18027.114,0.992315
cache hit ratio,18031.200,0.992330
cache hit ratio,18039.218,0.992342
cache hit ratio,18051.254,0.992358
cache hit ratio,18061.438,0.992375
cache hit ratio,18073.608,0.992375
cache hit ratio,18082.813,0.992382
cache hit ratio,18088.655,0.992375
cache hit ratio,18097.528,0.992355
cache hit ratio,18101.061,0.992375
cache hit ratio,18107.926,0.992377
cache hit ratio,18116.829,0.992389
cache hit ratio,18120.987,0.992363
cache hit ratio,18131.042,0.992347
cache hit ratio,18138.752,0.992331
cache hit ratio,18147.833,0.992316
cache hit ratio,18154.411,0.992321
cache hit ratio,18163.384,0.992295
cache hit ratio,18173.420,0.992289
cache hit ratio,18183.209,0.992295
cache hit ratio,18186.361,0.992330
cache hit ratio,18195.533,0.992324
cache hit ratio,18206.954,0.992324
cache hit ratio,18215.959,0.992342
cache hit ratio,18223.637,0.992342
cache hit ratio,18233.688,0.992342
cache hit ratio,18241.151,0.992348
cache hit ratio,18245.596,0.992330
cache hit ratio,18256.798,0.992308
cache hit ratio,18273.975,0.992322
cache hit ratio,18283.867,0.992326
cache hit ratio,18289.694,0.992342
cache hit ratio,18298.135,0.992342
cache hit ratio,18306.071,0.992358
cache hit ratio,18316.208,0.992375
cache hit ratio,18328.156,0.992375
cache hit ratio,18333.767,0.992377
cache hit ratio,18337.888,0.992365
cache hit ratio,18347.484,0.992365
cache hit ratio,18351.745,0.992371
cache hit ratio,18360.210,0.992377
cache hit ratio,18374.070,0.992389
cache hit ratio,18377.739,0.992348
cache hit ratio,18390.569,0.992342
cache hit ratio,18400.095,0.992335
cache hit ratio,18408.296,0.992328
cache hit ratio,18414.499,0.992302
cache hit ratio,18423.422,0.992282
cache hit ratio,18432.537,0.992289
cache hit ratio,18440.397,0.992295
cache hit ratio,18444.416,0.992330
cache hit ratio,18453.955,0.992324
cache hit ratio,18462.729,0.992324
cache hit ratio,18469.547,0.992336
cache hit ratio,18485.003,0.992342
cache hit ratio,18495.824,0.992342
cache hit ratio,18506.065,0.992311
cache hit ratio,18509.883,0.992295
cache hit ratio,18523.361,0.992318
cache hit ratio,18533.749,0.992318
cache hit ratio,18543.966,0.992315
cache hit ratio,18547.881,0.992342
cache hit ratio,18555.159,0.992342
cache hit ratio,18567.686,0.992335
cache hit ratio,18583.017,0.992375
cache hit ratio,18596.404,0.992381
cache hit ratio,18605.079,0.992397
cache hit ratio,18609.528,0.992365
cache hit ratio,18616.960,0.992358
cache hit ratio,18620.871,0.992375
cache hit ratio,18628.702,0.992382
cache hit ratio,18637.807,0.992389
cache hit ratio,18642.867,0.992363
cache hit ratio,18654.973,0.992347
cache hit ratio,18662.643,0.992331
cache hit ratio,18669.900,0.992324
cache hit ratio,18675.206,0.992321
cache hit ratio,18683.109,0.992295
cache hit ratio,18692.341,0.992289
cache hit ratio,18702.155,0.992277
cache hit ratio,18707.071,0.992330
cache hit ratio,18717.508,0.992324
cache hit ratio,18726.983,0.992324
cache hit ratio,18734.616,0.992336
cache hit ratio,18744.257,0.992342
